0;79
0;327
0;1354
0;1072
0;1867
1;2045
1;1059
1;435
1;360
1;1115
2;1798
2;1341
2;181
2;445
2;1800
3;1914
3;390
3;1366
3;807
3;1081
4;2144
4;743
4;1043
4;888
4;793
5;873
5;494
5;1848
5;2060
5;1718
6;2113
6;264
6;755
6;1359
6;941
7;1877
7;303
7;877
7;1141
7;1758
8;565
8;637
8;1453
8;1201
8;2064
9;1944
9;1599
9;2035
9;1338
9;1063
10;396
10;1864
10;227
10;442
10;1221
11;582
11;460
11;1130
11;1055
11;665
12;322
12;1309
12;722
12;2005
12;1474
13;416
13;1809
13;139
13;595
13;1414
14;1789
14;1855
14;1941
14;1394
14;1642
15;899
15;194
15;1813
15;1471
15;2174
16;1034
16;405
16;309
16;2010
16;70
17;158
17;422
17;58
17;1553
17;530
18;1775
18;700
18;718
18;720
18;269
19;600
19;1185
19;1427
19;712
19;671
20;281
20;1768
20;761
20;1240
20;1576
21;904
21;1593
21;817
21;339
21;931
22;778
22;2043
22;860
22;1503
22;157
23;1704
23;1710
23;1284
23;763
23;740
24;1905
24;1651
24;1192
24;370
24;542
25;50
25;1333
25;844
25;2077
25;2062
26;257
26;1628
26;864
26;154
26;1512
27;1685
27;46
27;1199
27;80
27;1741
28;967
28;513
28;169
28;1484
28;1518
29;1035
29;120
29;936
29;1000
29;1499
30;1218
30;1448
30;1380
30;1925
30;658
31;1176
31;1954
31;2066
31;2013
31;2159
32;1080
32;749
32;706
32;152
32;1810
33;1444
33;1421
33;1809
33;1074
33;595
34;1549
34;1608
34;1296
34;1919
34;2156
35;2042
35;1188
35;1705
35;260
35;1594
36;1099
36;499
36;943
36;900
36;826
37;583
37;1196
37;733
37;286
37;1510
38;2048
38;1490
38;2131
38;478
38;1395
39;496
39;1760
39;1882
39;2026
39;546
40;604
40;1326
40;1762
40;865
40;1158
41;1442
41;1552
41;1355
41;1458
41;2007
42;134
42;1148
42;1772
42;1729
42;2016
43;2009
43;1230
43;1994
43;2178
43;128
44;275
44;1349
44;1403
44;1640
44;419
45;558
45;620
45;1487
45;128
45;1293
46;1685
46;1199
46;879
46;947
47;237
47;174
47;1068
47;347
47;1356
48;1842
48;423
48;525
48;1289
48;786
49;643
49;151
49;654
49;1491
49;2119
50;2077
50;404
50;2131
50;1333
51;2173
51;913
51;1815
51;560
51;1773
52;922
52;364
52;671
52;1580
52;1795
53;1839
53;420
53;201
53;1535
53;992
54;110
54;1139
54;437
54;1599
54;592
55;1460
55;767
55;402
55;1486
55;756
56;766
56;1406
56;985
56;1563
56;1988
57;1606
57;1238
57;1579
57;207
57;845
58;1639
58;1553
58;530
58;1242
59;671
59;1869
59;963
59;1323
59;52
60;1038
60;1397
60;462
60;1597
60;432
61;107
61;1093
61;691
61;817
61;751
62;1953
62;893
62;1401
62;2058
62;1190
63;1963
63;718
63;1689
63;914
63;700
64;1825
64;1416
64;1374
64;1031
64;1504
65;811
65;897
65;788
65;686
65;1122
66;1696
66;1369
66;1161
66;995
66;1854
67;1661
67;1742
67;1765
67;1351
67;1010
68;588
68;1612
68;1480
68;584
68;2104
69;1304
69;1634
69;334
69;2143
69;1496
70;2010
70;1118
70;272
70;97
71;259
71;1985
71;226
71;878
71;1177
72;77
72;801
72;843
72;705
72;207
73;909
73;132
73;1044
73;640
73;319
74;1544
74;137
74;634
74;1962
74;647
75;1253
75;987
75;2088
75;1318
75;98
76;1621
76;2087
76;467
76;1526
76;274
77;705
77;843
77;801
77;1875
77;1945
78;1152
78;310
78;1675
78;1217
78;1234
79;327
79;1867
79;772
79;1682
80;1199
80;1741
80;1685
80;46
81;1507
81;1920
81;928
81;2136
81;183
82;563
82;310
82;1350
82;1840
82;206
83;397
83;1154
83;1666
83;1413
83;1351
84;1701
84;301
84;1051
84;1625
84;842
85;249
85;730
85;1440
85;775
85;344
86;227
86;1610
86;442
86;2153
86;1873
87;186
87;1084
87;1503
87;1918
87;1616
88;1166
88;1906
88;300
88;292
88;606
89;1719
89;1474
89;2166
89;2174
89;722
90;1694
90;1332
90;1402
90;670
90;1769
91;427
91;1988
91;301
91;985
91;842
92;689
92;1707
92;1065
92;122
92;512
93;1883
93;1029
93;1677
93;344
93;1960
94;302
94;1693
94;769
94;770
94;554
95;1080
95;1387
95;835
95;1658
95;847
96;410
96;717
96;190
96;1586
96;1451
97;272
97;1118
97;290
97;271
98;1318
98;1832
98;1243
98;987
99;506
99;947
99;1106
99;46
99;1685
100;1077
100;1021
100;780
100;895
100;117
101;1205
101;916
101;1702
101;826
101;818
102;1889
102;1608
102;365
102;1096
102;247
103;888
103;1808
103;743
103;1626
103;933
104;934
104;733
104;1510
104;351
104;1402
105;1647
105;2012
105;1811
105;1305
105;175
106;785
106;997
106;637
106;565
106;545
107;817
107;691
107;1093
107;1593
108;1680
108;862
108;462
108;1235
108;981
109;2096
109;1407
109;433
109;539
109;325
110;1139
110;437
110;1599
110;1116
111;2105
111;321
111;1272
111;959
111;1189
112;1146
112;1198
112;1192
112;1020
112;1175
113;1259
113;1581
113;890
113;523
113;1653
114;411
114;866
114;1424
114;668
114;2179
115;134
115;1186
115;1772
115;578
115;42
116;529
116;1443
116;266
116;273
116;1295
117;780
117;1855
117;2037
117;587
118;1178
118;1273
118;696
118;1002
118;1841
119;1131
119;2038
119;166
119;1447
119;760
120;1016
120;1232
120;1035
120;1388
121;157
121;2036
121;2043
121;860
121;1503
122;512
122;1311
122;1940
122;1901
123;1862
123;1170
123;543
123;962
123;1186
124;127
124;1651
124;1905
124;1175
124;1570
125;1923
125;1108
125;2095
125;1191
125;2067
126;2120
126;1688
126;2122
126;306
126;1069
127;1175
127;1905
127;1651
127;1192
128;558
128;620
128;1913
128;1994
129;1052
129;2094
129;1687
129;2150
129;161
130;682
130;1727
130;1473
130;1639
130;465
131;1204
131;927
131;1881
131;2126
131;466
132;1044
132;909
132;319
132;1385
133;418
133;657
133;307
133;1623
133;1901
134;1772
134;1148
134;1729
134;2016
135;626
135;2069
135;1075
135;524
135;1313
136;159
136;968
136;470
136;574
136;1590
137;781
137;1544
137;1962
137;1104
138;1308
138;2093
138;155
138;329
138;1779
139;416
139;595
139;1947
139;1809
139;2000
140;2028
140;1818
140;1070
140;1504
140;1973
141;1716
141;545
141;208
141;500
141;785
142;1330
142;384
142;305
142;659
142;1150
143;1085
143;473
143;1405
143;1037
143;213
144;797
144;978
144;1967
144;920
144;1757
145;428
145;1863
145;1937
145;1677
145;1134
146;535
146;466
146;1120
146;836
146;2126
147;1136
147;640
147;1179
147;1933
