0;288
0;1163
0;1966
0;48
0;1744
1;1082
1;1865
1;1776
1;2133
1;404
2;686
2;614
2;1160
2;412
2;1009
3;1379
3;1359
3;901
3;1572
3;1862
4;2014
4;962
4;989
4;660
4;1937
5;249
5;461
5;219
5;1384
5;89
6;1447
6;1739
6;2166
6;274
6;2098
7;202
7;1982
7;1456
7;197
7;1493
8;1398
8;1338
8;1205
8;2121
8;1483
9;282
9;1387
9;672
9;2094
9;1190
10;1877
10;1557
10;1576
10;556
10;1939
11;1707
11;1116
11;1275
11;110
11;1069
12;767
12;2066
12;398
12;738
12;1350
13;1132
13;833
13;320
13;872
13;1497
14;1752
14;1883
14;1709
14;637
14;2037
15;1477
15;1461
15;1167
15;272
15;449
16;865
16;562
16;1876
16;436
16;1886
17;412
17;1160
17;686
17;258
17;1159
18;1725
18;1182
18;256
18;171
18;158
19;810
19;414
19;1669
19;1044
19;565
20;2024
20;878
20;1501
20;1793
20;898
21;1098
21;2142
21;2020
21;1911
21;2087
22;1825
22;1541
22;645
22;187
22;601
23;121
23;855
23;1931
23;2135
23;1184
24;1399
24;1043
24;1188
24;93
24;2143
25;676
25;472
25;959
25;799
25;1784
26;1492
26;106
26;795
26;181
26;568
27;298
27;305
27;662
27;1299
27;627
28;1535
28;1041
28;1201
28;351
28;468
29;1948
29;113
29;1674
29;980
29;1986
30;1922
30;557
30;1090
30;1197
30;109
31;682
31;1623
31;1980
31;1321
31;789
32;638
32;252
32;714
32;488
32;646
33;596
33;1475
33;1259
33;380
33;84
34;1185
34;525
34;1898
34;1400
34;457
35;760
35;443
35;1747
35;1582
35;1706
36;238
36;380
36;1475
36;679
36;985
37;421
37;1433
37;678
37;761
37;694
38;1914
38;110
38;408
38;504
38;1612
39;785
39;1113
39;534
39;1374
39;614
40;2086
40;592
40;776
40;954
40;397
41;1563
41;1983
41;1778
41;896
41;1268
42;1301
42;1145
42;2171
42;695
42;1131
43;1904
43;1203
43;2032
43;718
43;1973
44;1228
44;813
44;61
44;383
44;1747
45;477
45;1508
45;982
45;526
45;2012
46;841
46;1063
46;2170
46;963
46;353
47;166
47;931
47;726
47;1634
47;205
48;1992
48;1979
48;1952
48;1163
49;781
49;918
49;748
49;224
49;348
50;1794
50;446
50;87
50;1036
50;572
51;1064
51;356
51;735
51;971
51;530
52;1796
52;119
52;1413
52;163
52;404
53;1276
53;1255
53;1281
53;2022
53;837
54;283
54;608
54;1772
54;1072
54;892
55;1148
55;1900
55;1479
55;1874
55;1945
56;1476
56;983
56;2027
56;1344
56;1168
57;1229
57;1642
57;816
57;1360
57;1791
58;1977
58;1994
58;170
58;112
58;1624
59;1091
59;2139
59;845
59;1025
59;403
60;266
60;103
60;529
60;994
60;1126
61;2006
61;813
61;383
61;770
62;825
62;1882
62;937
62;2102
62;1336
63;1658
63;1632
63;1553
63;1881
63;1100
64;2149
64;1219
64;139
64;80
64;1264
65;2093
65;485
65;1438
65;1296
65;1808
66;1742
66;1025
66;1331
66;1389
66;2004
67;126
67;2168
67;685
67;1353
67;1207
68;409
68;160
68;512
68;819
68;570
69;1699
69;543
69;360
69;1745
69;1569
70;1174
70;250
70;2041
70;1956
70;1003
71;308
71;1265
71;264
71;681
71;2130
72;1780
72;1059
72;1626
72;225
72;481
73;217
73;987
73;336
73;1037
73;75
74;245
74;1797
74;2104
74;991
74;1893
75;769
75;1037
75;324
75;365
76;1743
76;138
76;468
76;537
76;1546
77;1217
77;690
77;1943
77;1325
77;2054
78;822
78;684
78;1619
78;1363
78;927
79;722
79;1998
79;1818
79;304
79;1241
80;2149
80;653
80;2148
80;1848
80;294
81;1306
81;1623
81;784
81;1260
81;664
82;2047
82;1448
82;544
82;154
82;259
83;550
83;988
83;1339
83;546
83;1125
84;953
84;596
84;881
84;247
84;523
85;604
85;687
85;281
85;1579
85;1054
86;1327
86;997
86;992
86;996
86;946
87;572
87;1036
87;1029
87;1794
88;2085
88;1518
88;1857
88;159
88;1183
89;1404
89;1671
89;249
89;1930
90;2005
90;723
90;497
90;2144
90;1226
91;2029
91;208
91;364
91;2076
91;413
92;1519
92;561
92;2084
92;479
92;888
93;1188
93;2143
93;1399
93;1043
94;185
94;1756
94;1784
94;799
94;25
95;977
95;947
95;971
95;1236
95;530
96;1902
96;1788
96;381
96;2090
96;1849
97;159
97;1857
97;1637
97;173
97;2085
98;2100
98;2034
98;1173
98;1481
98;284
99;1668
99;216
99;1445
99;1480
99;299
100;1222
100;613
100;1830
100;1446
100;1772
101;1473
101;1329
101;651
101;1724
101;709
102;1602
102;1766
102;1645
102;1703
102;1639
103;266
103;529
103;419
103;1126
104;1504
104;1175
104;1763
104;1013
104;2152
105;339
105;1105
105;1304
105;1513
105;2171
106;795
106;1492
106;344
106;1916
107;575
107;1457
107;375
107;1830
107;892
108;2107
108;1264
108;319
108;541
108;1674
109;1119
109;1922
109;1283
109;1960
109;1866
110;1914
110;504
110;1116
110;1997
111;1608
111;279
111;1996
111;448
111;218
112;1994
112;1624
112;1977
112;2105
113;1948
113;980
113;2177
113;392
114;366
114;1940
114;1156
114;737
114;522
115;359
115;2038
115;242
115;832
115;1652
116;292
116;729
116;519
116;1533
116;643
117;1827
117;1885
117;312
117;2165
117;1550
118;1415
118;1889
118;1528
118;957
118;540
119;163
119;1796
119;404
119;1687
120;1326
120;2156
120;854
120;1859
120;675
121;855
121;1931
121;2135
121;1184
122;1093
122;685
122;67
122;1798
122;2143
123;911
123;1426
123;935
123;802
123;688
124;1755
124;335
124;1781
124;926
124;984
125;954
125;1953
125;1698
125;2010
125;1150
126;1353
126;2168
126;1207
126;1891
127;1911
127;1015
127;2087
127;311
127;669
128;1369
128;1348
128;786
128;1654
128;928
129;756
129;1802
129;1528
129;540
129;1415
130;866
130;1697
130;2111
130;1540
130;1195
131;798
131;552
131;1749
131;875
131;520
132;1437
132;501
132;1783
132;1564
132;1291
133;566
133;585
133;1879
133;621
133;1385
134;425
134;352
134;565
134;1723
134;414
135;493
135;1852
135;268
135;1377
135;1891
136;1500
136;706
136;912
136;1646
136;1210
137;500
137;1308
137;1988
137;829
137;975
138;1743
138;1300
138;1644
138;537
139;1166
139;1488
139;1106
139;319
139;1264
140;2015
140;2036
140;194
140;1390
140;570
141;942
141;411
141;1601
141;1792
141;2159
142;270
142;1733
142;600
142;178
142;1666
143;1470
143;821
143;1180
143;547
143;511
144;2159
144;1792
144;411
144;1396
144;1601
145;254
145;780
145;1354
145;435
145;1086
146;1973
146;1095
146;1388
146;622
146;1904
147;1609
147;2067
147;287
147;617
147;1858
148;1134
148;2048
148;628
148;1737
148;254
149;402
149;2062
149;1270
149;2004
149;1025
150;1558
150;1070
150;1122
150;782
150;1357
151;1102
151;535
151;1655
151;1045
151;1423
152;176
152;2129
152;1615
152;1288
152;1721
153;315
153;1533
153;292
153;1769
153;680
154;259
154;2047
154;1161
154;1081
155;1446
155;613
155;1222
155;100
155;190
156;289
156;1322
156;1101
156;1078
156;1266
157;1046
157;1240
157;345
157;2127
157;418
158;478
158;256
158;251
158;1182
158;1917
159;1857
159;2085
159;1637
160;819
160;713
160;409
160;570
161;528
161;1525
161;238
161;36
161;679
162;800
162;373
162;1886
162;594
162;2167
163;1687
163;1702
163;1796
164;1916
