0;478
0;1144
0;225
0;1533
0;254
1;492
1;1983
1;733
1;1764
1;1059
2;113
2;1960
2;1516
2;1629
2;4
3;1870
3;505
3;825
3;1177
3;602
4;1629
4;1960
4;757
4;1126
4;1707
5;1904
5;84
5;2028
5;485
5;1263
6;157
6;830
6;371
6;1720
6;956
7;1947
7;1804
7;315
7;673
7;1133
8;1770
8;164
8;286
8;1598
8;1479
9;1065
9;1623
9;1173
9;1353
9;904
10;151
10;2089
10;203
10;970
10;1427
11;863
11;506
11;1398
11;1229
11;1686
12;1163
12;1216
12;925
12;1091
12;2155
13;891
13;728
13;66
13;1710
13;1158
14;1232
14;521
14;471
14;1161
14;1092
15;311
15;1877
15;706
15;204
15;906
16;1531
16;1545
16;1078
16;337
16;1111
17;1493
17;395
17;1067
17;1554
17;947
18;49
18;1816
18;1726
18;661
18;136
19;1747
19;894
19;635
19;681
19;896
20;124
20;1057
20;1388
20;646
20;1215
21;1595
21;193
21;1012
21;654
21;1617
22;1881
22;24
22;2068
22;2038
22;1242
23;1771
23;416
23;1001
23;2113
23;1418
24;1881
24;2068
24;2038
24;1085
25;1039
25;1311
25;2164
25;1112
25;948
26;1985
26;175
26;1306
26;2128
26;1037
27;446
27;2115
27;108
27;1526
27;2074
28;570
28;730
28;2166
28;1637
28;1031
29;345
29;1819
29;1469
29;1889
29;1266
30;2098
30;2158
30;709
30;1636
30;79
31;1401
31;69
31;801
31;1194
31;1601
32;1862
32;408
32;1262
32;241
32;1471
33;451
33;2125
33;1374
33;322
33;499
34;2084
34;353
34;1268
34;622
34;1115
35;1187
35;462
35;1799
35;936
35;1835
36;641
36;1608
36;1500
36;1791
36;932
37;1256
37;2075
37;1382
37;117
37;893
38;1553
38;1976
38;1850
38;816
38;480
39;159
39;1349
39;1792
39;285
39;97
40;556
40;622
40;1115
40;647
40;34
41;1296
41;72
41;1102
41;507
41;1940
42;793
42;722
42;1275
42;925
42;1091
43;70
43;222
43;929
43;1859
43;1838
44;2054
44;776
44;381
44;453
44;211
45;1328
45;317
45;720
45;744
45;1632
46;393
46;1639
46;2027
46;1680
46;1672
47;875
47;884
47;1416
47;1975
47;1779
48;1399
48;782
48;226
48;385
48;205
49;1816
49;1726
49;661
49;136
50;1173
50;1305
50;9
50;1322
50;1017
51;1339
51;619
51;642
51;1300
51;1792
52;1587
52;1395
52;907
52;915
52;1080
53;718
53;1974
53;383
53;1677
53;255
54;1410
54;981
54;1201
54;969
54;1952
55;495
55;138
55;1808
55;1026
55;663
56;2066
56;439
56;1731
56;312
56;1519
57;1702
57;1153
57;1841
57;1909
57;686
58;1910
58;292
58;1615
58;1985
58;862
59;348
59;2004
59;1320
59;2119
59;2171
60;299
60;1547
60;1855
60;1036
60;504
61;555
61;806
61;596
61;735
61;747
62;1751
62;1412
62;1453
62;1120
62;1579
63;2124
63;794
63;2161
63;2030
63;412
64;2015
64;1628
64;1362
64;560
64;189
65;338
65;1739
65;194
65;1806
65;700
66;1710
66;1780
66;1011
66;1662
67;1198
67;605
67;877
67;1228
67;1038
68;213
68;2145
68;154
68;1582
68;788
69;1601
69;1223
69;801
69;1401
70;222
70;929
70;1838
70;209
71;1471
71;869
71;1538
71;1079
71;1540
72;1296
72;1102
72;1339
72;507
73;418
73;656
73;82
73;1195
73;1759
74;650
74;982
74;1101
74;860
74;899
75;1884
75;287
75;919
75;992
75;285
76;1127
76;1095
76;1374
76;1508
76;306
77;1898
77;1149
77;1901
77;1237
77;259
78;911
78;763
78;2093
78;1936
78;380
79;1636
79;709
79;90
79;1856
79;2158
80;208
80;1218
80;1866
80;1340
80;779
81;452
81;1644
81;2147
81;1348
81;724
82;1195
82;1759
82;2001
82;1677
83;587
83;2095
83;279
83;168
83;2126
84;1904
84;2028
84;1263
84;485
85;180
85;1894
85;2026
85;705
85;503
86;441
86;190
86;642
86;837
86;128
87;1304
87;1747
87;1643
87;143
87;681
88;1845
88;1941
88;1562
88;898
88;2036
89;888
89;754
89;1063
89;1233
89;1697
90;1636
90;709
90;161
90;1856
91;702
91;430
91;291
91;624
91;1798
92;1917
92;1826
92;107
92;1606
92;1479
93;1625
93;1740
93;828
93;1117
93;905
94;1241
94;1352
94;1530
94;1277
94;278
95;716
95;2040
95;2053
95;1048
95;1347
96;1532
96;1969
96;128
96;1961
96;949
97;285
97;287
97;147
97;1884
97;1349
98;183
98;1156
98;275
98;899
98;1227
99;1950
99;1769
99;1776
99;2061
99;367
100;1358
100;2137
100;1564
100;1888
100;648
101;1415
101;1867
101;1541
101;1154
101;2173
102;1943
102;1009
102;1805
102;1191
102;1206
103;559
103;1773
103;1834
103;706
103;1040
104;739
104;1405
104;1424
104;957
104;2163
105;851
105;2017
105;1406
105;1128
105;1559
106;574
106;922
106;1951
106;142
106;1779
107;1917
107;1826
107;869
107;1540
108;1925
108;446
108;2115
108;1050
109;575
109;1817
109;1927
109;2133
109;1316
110;1709
110;893
110;117
110;269
110;1392
111;508
111;534
111;1381
111;314
111;1036
112;1464
112;1210
112;327
112;357
112;1169
113;1960
113;1494
113;1629
113;1516
114;1661
114;1400
114;1869
114;2175
114;116
115;580
115;916
115;1319
115;978
115;300
116;1869
116;1422
116;1661
116;1400
117;893
117;2075
117;1256
117;1760
118;675
118;1158
118;1447
118;1550
118;655
119;1298
119;173
119;1432
119;1679
119;1823
120;158
120;1470
120;129
120;1682
120;2055
121;1876
121;1375
121;370
121;1450
121;988
122;1813
122;1361
122;854
122;1610
122;420
123;422
123;487
123;2139
123;597
123;1962
124;646
124;1057
124;1388
124;756
125;469
125;477
125;545
125;684
125;1267
126;1552
126;1283
126;215
126;1607
126;2105
127;881
127;855
127;1715
127;1477
127;1667
128;1961
128;619
128;642
128;1532
129;2055
129;432
129;1441
129;1574
